time,tem,heating rate,weight loss,DTG,
13.23333333,439.24,33.19193955,98.60973188,0.000827541,Training
13.25,439.4,33.16226415,98.60973188,0.000827541,Training
13.26666667,439.57,33.13341709,98.60973188,0.000827541,Training
13.28333333,439.75,33.10539523,98.60973188,0.000827541,Training
13.3,439.91,33.07593985,98.60973188,0.000827541,Training
13.31666667,440.07,33.0465582,98.60973188,0.000827541,Test
13.33333333,440.25,33.01875,98.56007944,0,Training
13.35,440.4,32.98876404,98.56007944,0,Training
13.36666667,440.58,32.96109726,98.60973188,0.000827541,Test
13.38333333,440.75,32.93275218,98.60973188,0.000827541,Training
13.4,440.9,32.90298507,98.60973188,0.000827541,Training
13.41666667,441.09,32.87627329,98.56007944,0,Validation
13.43333333,441.23,32.84590571,98.56007944,0,Training
13.45,441.43,32.82007435,98.56007944,0,Training
13.46666667,441.58,32.79059406,98.56007944,0,Training
13.48333333,441.74,32.76192831,98.56007944,0,Training
13.5,441.94,32.7362963,98.56007944,0,Training
13.51666667,442.07,32.70554871,98.56007944,0,Training
13.53333333,442.27,32.68004926,98.56007944,0,Training
13.55,442.42,32.65092251,98.56007944,0,Training
13.56666667,442.58,32.62260442,98.56007944,0,Training
13.58333333,442.77,32.59656442,98.56007944,0,Training
13.6,442.91,32.56691176,98.56007944,0,Training
13.61666667,443.1,32.54100367,98.56007944,0,Test
13.63333333,443.25,32.51222494,98.56007944,0,Validation
13.65,443.42,32.48498168,98.56007944,0,Training
13.66666667,443.6,32.45853659,98.56007944,0,Training
13.68333333,443.76,32.43069428,98.56007944,0,Training
13.7,443.93,32.40364964,98.56007944,0,Test
13.71666667,444.1,32.37667072,98.56007944,0,Training
13.73333333,444.26,32.34902913,98.56007944,0,Training
13.75,444.43,32.32218182,98.56007944,0,Training
13.76666667,444.6,32.29539952,98.56007944,0,Training
13.78333333,444.76,32.26795647,98.56007944,0,Training
13.8,444.94,32.24202899,98.56007944,0,Validation
13.81666667,445.09,32.21399276,98.56007944,0,Training
13.83333333,445.28,32.18891566,98.56007944,0,Training
13.85,445.44,32.16173285,98.56007944,0,Training
13.86666667,445.6,32.13461538,98.56007944,0,Test
13.88333333,445.79,32.10972389,98.56007944,0,Training
13.9,445.93,32.08129496,98.56007944,0,Training
13.91666667,446.13,32.05724551,98.56007944,0,Validation
13.93333333,446.28,32.02966507,98.56007944,0,Training
13.95,446.45,32.00358423,98.56007944,0,Training
13.96666667,446.64,31.97899761,98.56007944,0,Training
13.98333333,446.78,31.95089392,98.56007944,0,Training
14,446.98,31.92714286,98.56007944,0,Test
14.01666667,447.12,31.89916766,98.56007944,0,Training
14.03333333,447.3,31.87410926,98.56007944,0,Training
14.05,447.48,31.84911032,98.56007944,0,Training
14.06666667,447.63,31.82203791,98.56007944,0,Training
14.08333333,447.82,31.79786982,98.56007944,0,Training
14.1,447.97,31.77092199,98.56007944,0,Training
14.11666667,448.15,31.74616293,98.56007944,0,Validation
14.13333333,448.32,31.72075472,98.56007944,0,Training
14.15,448.48,31.69469965,98.56007944,0,Training
14.16666667,448.65,31.66941176,98.56007944,0,Training
14.18333333,448.82,31.64418331,98.56007944,0,Test
14.2,448.98,31.61830986,98.56007944,0,Training
14.21666667,449.17,31.59460727,98.56007944,0,Training
14.23333333,449.32,31.56814988,98.56007944,0,Training
14.25,449.49,31.54315789,98.56007944,0,Validation
14.26666667,449.67,31.51892523,98.56007944,0,Training
14.28333333,449.82,31.49264877,98.56007944,0,Training
14.3,450.02,31.46993007,98.56007944,0,Training
14.31666667,450.16,31.44307334,98.56007944,0,Training
14.33333333,450.34,31.41906977,98.56007944,0,Training
14.35,450.51,31.39442509,98.56007944,0,Training
14.36666667,450.65,31.36774942,98.56007944,0,Training
14.38333333,450.85,31.34530707,98.56007944,0,Training
14.4,450.99,31.31875,98.56007944,0,Validation
14.41666667,451.18,31.29572254,98.56007944,0,Training
14.43333333,451.34,31.27066975,98.56007944,0,Training
14.45,451.49,31.2449827,98.56007944,0,Test
14.46666667,451.69,31.22281106,98.56007944,0,Training
14.48333333,451.83,31.19654776,98.56007944,0,Training
14.5,452.02,31.1737931,98.56007944,0,Validation
14.51666667,452.18,31.14902411,98.56007944,0,Test
14.53333333,452.34,31.12431193,98.56007944,0,Training
14.55,452.52,31.10103093,98.56007944,0,Training
14.56666667,452.67,31.07574371,98.56007944,0,Training
14.58333333,452.84,31.05188571,98.56007944,0,Training
14.6,453.01,31.02808219,98.56007944,0,Training
14.61666667,453.17,31.0036488,98.56007944,0,Training
14.63333333,453.35,30.98063781,98.56007944,0,Training
14.65,453.52,30.95699659,98.56007944,0,Training
14.66666667,453.67,30.93204545,98.56007944,0,Training
14.68333333,453.86,30.90987514,98.56007944,0,Training
14.7,454.01,30.88503401,98.56007944,0,Test
14.71666667,454.19,30.86228766,98.56007944,0,Training
14.73333333,454.36,30.83891403,98.56007944,0.00082754,Training
14.75,454.51,30.81423729,98.56007944,0.00082754,Training
14.76666667,454.71,30.79300226,98.56007944,0.00082754,Training
14.78333333,454.84,30.76708005,98.56007944,0,Validation
14.8,455.03,30.74527027,98.56007944,0,Training
14.81666667,455.19,30.72148481,98.56007944,0,Training
14.83333333,455.35,30.69775281,98.56007944,0,Training
14.85,455.54,30.67609428,98.56007944,0,Training
14.86666667,455.68,30.65112108,98.56007944,0,Training
14.88333333,455.88,30.63023516,98.56007944,0,Training
14.9,456.03,30.60604027,98.56007944,0,Training
14.91666667,456.2,30.58324022,98.56007944,0,Training
14.93333333,456.38,30.56116071,98.56007944,0,Validation
14.95,456.53,30.53712375,98.56007944,0,Training
14.96666667,456.71,30.51514477,98.56007944,0,Training
14.98333333,456.86,30.49121246,98.56007944,0,Test
15,457.03,30.46866667,98.56007944,0,Test
15.01666667,457.21,30.44683685,98.56007944,0,Training
15.03333333,457.37,30.42372506,98.56007944,0,Training
15.05,457.54,30.4013289,98.56007944,0,Training
15.06666667,457.72,30.37964602,98.56007944,0,Training
15.08333333,457.88,30.35668508,98.56007944,0,Training
15.1,458.06,30.33509934,98.56007944,0,Training
15.11666667,458.22,30.31223815,98.56007944,0,Training
15.13333333,458.38,30.28942731,98.56007944,0,Validation
15.15,458.57,30.26864686,98.56007944,0,Training
15.16666667,458.71,30.24461538,98.56007944,0,Test
15.18333333,458.91,30.22458836,98.56007944,0,Training
15.2,459.06,30.20131579,98.56007944,0,Training
15.21666667,459.22,30.17875137,98.56007944,0,Training
15.23333333,459.42,30.15886214,98.56007944,0,Training
15.25,459.55,30.13442623,98.56007944,0,Training
15.26666667,459.76,30.11528384,98.56007944,0,Training
15.28333333,459.9,30.09160305,98.56007944,0,Training
15.3,460.07,30.06993464,98.56007944,0,Validation
15.31666667,460.25,30.04896627,98.56007944,0,Training
15.33333333,460.39,30.02543478,98.56007944,0,Test
15.35,460.58,30.00521173,98.56007944,0,Training
15.36666667,460.72,29.98177874,98.56007944,0,Training
15.38333333,460.9,29.96099675,98.56007944,0,Training
15.4,461.07,29.93961039,98.56007944,0,Training
15.41666667,461.23,29.91762162,98.56007944,0,Training
15.43333333,461.41,29.89697624,98.56007944,0,Training
15.45,461.57,29.87508091,98.56007944,0,Training
15.46666667,461.74,29.85387931,98.56007944,0,Training
15.48333333,461.9,29.8320775,98.56007944,0,Validation
15.5,462.07,29.81096774,98.56007944,0,Test
15.51666667,462.24,29.78990333,98.56007944,0,Validation
15.53333333,462.41,29.76888412,98.56007944,0,Training
15.55,462.56,29.74662379,98.56007944,0,Training
15.56666667,462.75,29.72698073,98.56007944,0,Training
15.58333333,462.9,29.70481283,98.56007944,0,Training
15.6,463.07,29.68397436,98.56007944,0,Training
15.61666667,463.25,29.6638207,98.56007944,0,Training
15.63333333,463.39,29.64115139,98.56007944,0,Training
15.65,463.59,29.62236422,98.56007944,0,Training
15.66666667,463.73,29.59978723,98.56007944,0,Training
15.68333333,463.91,29.57980871,98.56007944,0,Test
15.7,464.08,29.55923567,98.56007944,0,Training
15.71666667,464.22,29.53679745,98.56007944,0,Training
15.73333333,464.43,29.51885593,98.51042701,-0.00082754,Training
15.75,464.56,29.49587302,98.51042701,-0.00082754,Training
15.76666667,464.75,29.47674419,98.51042701,-0.00082754,Training
15.78333333,464.91,29.45575502,98.56007944,0,Training
15.8,465.07,29.43481013,98.56007944,0,Training
15.81666667,465.26,29.41580611,98.56007944,0,Validation
15.83333333,465.41,29.39431579,98.56007944,0,Training
15.85,465.59,29.37476341,98.56007944,0,Validation
15.86666667,465.75,29.3539916,98.56007944,0,Training
15.88333333,465.92,29.33389297,98.56007944,0,Training
15.9,466.09,29.31383648,98.56007944,0,Training
15.91666667,466.26,29.29382199,98.56007944,0.00082754,Test
15.93333333,466.42,29.27322176,98.56007944,0.00082754,Training
15.95,466.6,29.2539185,98.56007944,0.00082754,Training
15.96666667,466.75,29.23277662,98.56007944,0.00082754,Training
15.98333333,466.93,29.21355579,98.56007944,0.00082754,Training
16,467.11,29.194375,98.56007944,0.00082754,Validation
16.01666667,467.26,29.17336108,98.56007944,0.00082754,Training
16.03333333,467.45,29.15488565,98.56007944,0.00082754,Training
16.05,467.59,29.13333333,98.56007944,0.00082754,Test
16.06666667,467.78,29.11493776,98.56007944,0.00082754,Training
16.08333333,467.94,29.09471503,98.56007944,0.00082754,Training
16.1,468.09,29.07391304,98.56007944,0.00082754,Training
16.11666667,468.29,29.05625646,98.56007944,0.00082754,Training
16.13333333,468.42,29.03429752,98.56007944,0.00082754,Training
16.15,468.62,29.01671827,98.56007944,0.00082754,Training
16.16666667,468.78,28.99670103,98.56007944,0,Training
16.18333333,468.94,28.97672503,98.56007944,0,Validation
16.2,469.13,28.95864198,98.56007944,0,Training
16.21666667,469.27,28.93751285,98.56007944,0,Training
16.23333333,469.47,28.9201232,98.56007944,0,Training
16.25,469.61,28.89907692,98.56007944,0,Training
16.26666667,469.79,28.88053279,98.56007944,0,Training
16.28333333,469.96,28.86141249,98.56007944,0,Training
16.3,470.12,28.84171779,98.56007944,0.00082754,Training
16.31666667,470.29,28.8226762,98.56007944,0.00082754,Test
16.33333333,470.46,28.80367347,98.56007944,0.00082754,Training
16.35,470.62,28.78409786,98.56007944,0.00082754,Training
16.36666667,470.8,28.76578411,98.56007944,0.00082754,Training
16.38333333,470.97,28.74689725,98.56007944,0.00082754,Test
16.4,471.13,28.72743902,98.56007944,0.00082754,Training
16.41666667,471.31,28.70923858,98.56007944,0.00082754,Training
16.43333333,471.46,28.68924949,98.56007944,0.00082754,Training
16.45,471.64,28.67112462,98.56007944,0.00082754,Validation
16.46666667,471.8,28.65182186,98.56007944,0.00082754,Training
16.48333333,471.96,28.63255814,98.56007944,0.00082754,Training
16.5,472.14,28.61454545,98.56007944,0.00082754,Training
16.51666667,472.28,28.59414733,98.56007944,0.00082754,Training
16.53333333,472.48,28.57741935,98.56007944,0.00082754,Validation
16.55,472.63,28.55770393,98.56007944,0.00082754,Training
16.56666667,472.8,28.53923541,98.56007944,0.00082754,Training
16.58333333,472.98,28.52140704,98.56007944,0.00082754,Training
16.6,473.12,28.50120482,98.56007944,0.00082754,Training
16.61666667,473.33,28.48525577,98.56007944,0.00082754,Test
16.63333333,473.47,28.46513026,98.56007944,0.00082754,Training
16.65,473.64,28.44684685,98.56007944,0.00082754,Training
16.66666667,473.81,28.4286,98.56007944,0.00082754,Training
16.68333333,473.96,28.40919081,98.56007944,0.00082754,Training
16.7,474.16,28.39281437,98.56007944,0.00082754,Training
16.71666667,474.31,28.37347956,98.56007944,0.00082754,Training
16.73333333,474.48,28.35537849,98.56007944,0.00082754,Test
16.75,474.65,28.33731343,98.56007944,0.00082754,Training
16.76666667,474.81,28.31868787,98.56007944,0.00082754,Validation
16.78333333,474.99,28.30129096,98.56007944,0.00082754,Training
16.8,475.15,28.2827381,98.56007944,0.00082754,Training
16.81666667,475.32,28.26481665,98.56007944,0.00082754,Training
16.83333333,475.49,28.24693069,98.56007944,0.00082754,Training
16.85,475.65,28.22848665,98.56007944,0.00082754,Training
16.86666667,475.82,28.21067194,98.56007944,0.00082754,Training
16.88333333,476,28.1934847,98.56007944,0.00082754,Training
16.9,476.14,28.1739645,98.56007944,0.00082754,Training
16.91666667,476.34,28.15802956,98.51042701,0,Training
16.93333333,476.48,28.13858268,98.51042701,0,Training
16.95,476.66,28.12153392,98.51042701,0,Training
16.96666667,476.83,28.10392927,98.51042701,0,Test
16.98333333,476.98,28.08518155,98.51042701,0,Validation
17,477.18,28.06941176,98.51042701,0,Training
17.01666667,477.32,28.05014691,98.51042701,0,Training
17.03333333,477.5,28.0332681,98.51042701,0,Training
17.05,477.67,28.01583578,98.51042701,0,Validation
17.06666667,477.82,27.99726563,98.51042701,0,Training
17.08333333,478.01,27.98107317,98.51042701,0,Training
17.1,478.15,27.9619883,98.51042701,0,Training
17.11666667,478.34,27.94586173,98.51042701,0,Training
17.13333333,478.5,27.92801556,98.51042701,0,Test
17.15,478.66,27.91020408,98.51042701,0,Training
17.16666667,478.85,27.89417476,98.56007944,0.00082754,Training
17.18333333,479,27.87584869,98.56007944,0.00082754,Training
17.2,479.18,27.85930233,98.56007944,0.00082754,Training
17.21666667,479.34,27.84162633,98.56007944,0.00082754,Training
17.23333333,479.51,27.8245648,98.56007944,0.00082754,Validation
17.25,479.68,27.80753623,98.56007944,0.00082754,Training
17.26666667,479.85,27.79054054,98.56007944,0.00082754,Training
17.28333333,480.01,27.77299904,98.56007944,0.00082754,Test
17.3,480.19,27.7566474,98.51042701,0,Training
17.31666667,480.35,27.73917228,98.51042701,0,Training
17.33333333,480.52,27.72230769,98.51042701,0,Training
17.35,480.7,27.70605187,98.51042701,0,Training
17.36666667,480.84,27.68752399,98.51042701,0,Training
17.38333333,481.04,27.67248322,98.51042701,0,Training
17.4,481.17,27.65344828,98.51042701,0,Validation
17.41666667,481.37,27.6384689,98.51042701,0,Training
17.43333333,481.52,27.6206501,98.51042701,0,Test
17.45,481.68,27.6034384,98.51042701,0,Training
17.46666667,481.87,27.5879771,98.51042701,0,Training
17.48333333,482.01,27.56968541,98.51042701,0,Training
17.5,482.21,27.55485714,98.51042701,0,Training
17.51666667,482.36,27.53720266,98.51042701,0,Test
17.53333333,482.53,27.52072243,98.51042701,0,Training
17.55,482.71,27.5048433,98.51042701,0,Training
17.56666667,482.85,27.48671727,98.51042701,0,Training
17.58333333,483.05,27.47203791,98.51042701,0,Training
17.6,483.19,27.45397727,98.51042701,0,Validation
17.61666667,483.37,27.43822138,98.51042701,0,Training
17.63333333,483.54,27.42192817,98.51042701,0,Training
17.65,483.7,27.40509915,98.51042701,0,Training
17.66666667,483.87,27.38886792,98.51042701,0,Training
17.68333333,484.04,27.3726673,98.51042701,0,Training
17.7,484.2,27.3559322,98.51042701,0,Training
17.71666667,484.38,27.34035748,98.51042701,0,Training
17.73333333,484.54,27.32368421,98.51042701,0,Training
17.75,484.7,27.30704225,98.51042701,0,Training
17.76666667,484.88,27.29155722,98.51042701,0,Training
17.78333333,485.03,27.27441425,98.51042701,0,Test
17.8,485.22,27.25955056,98.51042701,0,Validation
17.81666667,485.37,27.2424696,98.51042701,0,Training
17.83333333,485.53,27.22598131,98.51042701,0,Test
17.85,485.72,27.21120448,98.51042701,0,Training
17.86666667,485.86,27.19365672,98.51042701,0,Training
17.88333333,486.07,27.18005592,98.51042701,0,Training
17.9,486.21,27.16256983,98.51042701,0,Training
17.91666667,486.39,27.14734884,98.51042701,0,Validation
17.93333333,486.57,27.13215613,98.51042701,0,Training
17.95,486.71,27.11476323,98.51042701,0,Training
17.96666667,486.91,27.10074212,98.51042701,0,Training
17.98333333,487.05,27.08341057,98.51042701,0,Training
18,487.24,27.06888889,98.51042701,0,Training
18.01666667,487.4,27.05272895,98.51042701,0,Training
18.03333333,487.56,27.03659889,98.51042701,0,Training
18.05,487.74,27.02160665,98.51042701,0,Training
18.06666667,487.89,27.00498155,98.51042701,0,Test
18.08333333,488.08,26.99059908,98.51042701,0,Training
18.1,488.24,26.97458564,98.51042701,0,Validation
18.11666667,488.41,26.95915363,98.51042701,0,Training
18.13333333,488.58,26.94375,98.51042701,0,Training
18.15,488.75,26.92837466,98.51042701,0,Training
18.16666667,488.9,26.91192661,98.51042701,0,Training
18.18333333,489.09,26.89770852,98.51042701,0,Training
18.2,489.24,26.88131868,98.51042701,0,Training
18.21666667,489.41,26.86605672,98.51042701,0,Training
18.23333333,489.59,26.85137112,98.51042701,0,Training
18.25,489.74,26.83506849,98.51042701,0,Test
18.26666667,489.93,26.8209854,98.51042701,0,Validation
18.28333333,490.07,26.80419325,98.51042701,0,Training
18.3,490.25,26.78961749,98.51042701,0,Training
18.31666667,490.42,26.77452229,98.51042701,0,Training
18.33333333,490.56,26.75781818,98.51042701,0,Training
18.35,490.77,26.74495913,98.51042701,0,Training
18.36666667,490.9,26.7277677,98.51042701,0,Training
18.38333333,491.09,26.71387126,98.51042701,0,Test
18.4,491.25,26.69836957,98.51042701,0,Validation
18.41666667,491.4,26.68235294,98.51042701,0,Training
18.43333333,491.6,26.66907776,98.51042701,0,Training
18.45,491.73,26.65203252,98.51042701,0,Test
18.46666667,491.93,26.63880866,98.51042701,0,Training
18.48333333,492.08,26.62290352,98.51042701,0,Training
18.5,492.25,26.60810811,98.51042701,0,Training
18.51666667,492.42,26.59333933,98.51042701,0,Training
18.53333333,492.58,26.57805755,98.51042701,0,Training
18.55,492.75,26.56334232,98.51042701,0,Training
18.56666667,492.91,26.5481149,98.51042701,0,Training
18.58333333,493.08,26.53345291,98.51042701,0,Test
18.6,493.25,26.5188172,98.51042701,0,Validation
18.61666667,493.42,26.5042077,98.51042701,0,Training
18.63333333,493.58,26.48908766,98.51042701,0,Training
18.65,493.76,26.47506702,98.51042701,0,Training
18.66666667,493.91,26.45946429,98.51042701,0,Training
18.68333333,494.09,26.44549509,98.51042701,0,Training
18.7,494.25,26.43048128,98.51042701,0,Training
18.71666667,494.41,26.41549421,98.51042701,0,Training
18.73333333,494.6,26.40213523,98.51042701,0,Training
18.75,494.74,26.38613333,98.51042701,0,Training
18.76666667,494.94,26.37335702,98.51042701,0,Validation
18.78333333,495.09,26.35794144,98.51042701,0,Training
18.8,495.24,26.34255319,98.51042701,0,Training
18.81666667,495.44,26.32984942,98.51042701,0,Training
18.83333333,495.57,26.31345133,98.51042701,0,Training
18.85,495.78,26.30132626,98.51042701,0,Training
18.86666667,495.92,26.28551237,98.51042701,0,Test
18.88333333,496.09,26.27131509,98.51042701,0,Training
18.9,496.27,26.25767196,98.51042701,0,Training
18.91666667,496.42,26.24246696,98.51042701,0,Test
18.93333333,496.61,26.22940141,98.51042701,0,Training
18.95,496.75,26.21372032,98.51042701,0,Training
18.96666667,496.93,26.20017575,98.51042701,0,Training
18.98333333,497.1,26.18612818,98.51042701,0,Training
19,497.26,26.17157895,98.51042701,0,Training
19.01666667,497.44,26.15810692,98.51042701,0,Validation
19.03333333,497.6,26.14360771,98.51042701,0,Training
19.05,497.76,26.12913386,98.51042701,0,Training
19.06666667,497.94,26.11573427,98.51042701,0,Training
19.08333333,498.1,26.10131004,98.51042701,0,Training
19.1,498.26,26.08691099,98.51042701,0,Training
19.11666667,498.44,26.07358326,98.51042701,0,Test
19.13333333,498.59,26.0587108,98.51042701,0,Validation
19.15,498.78,26.045953,98.51042701,0,Training
19.16666667,498.93,26.03113043,98.51042701,0,Training
19.18333333,499.1,26.01737619,98.51042701,0,Training
19.2,499.28,26.00416667,98.51042701,0,Training
19.21666667,499.42,25.98889853,98.51042701,0,Training
19.23333333,499.62,25.97677643,98.51042701,0,Training
19.25,499.76,25.96155844,98.51042701,0,Training
19.26666667,499.94,25.94844291,98.51042701,0,Training
19.28333333,500.11,25.93483146,98.51042701,0,Test
19.3,500.25,25.91968912,98.51042701,0,Training
19.31666667,500.45,25.90767903,98.51042701,0,Training
19.33333333,500.58,25.89206897,98.51042701,0,Training
19.35,500.77,25.87958656,98.51042701,0.00082754,Training
19.36666667,500.93,25.86557659,98.51042701,0.001655081,Training
19.38333333,501.09,25.85159071,98.51042701,0.002482622,Validation
19.4,501.28,25.83917526,98.51042701,0.004137703,Training
19.41666667,501.43,25.82472103,98.51042701,0.004965243,Training
19.43333333,501.6,25.81132075,98.51042701,0.006620324,Test
19.45,501.76,25.79742931,98.51042701,0.008275406,Training
19.46666667,501.93,25.78407534,98.51042701,0.009102946,Validation
19.48333333,502.11,25.77125749,98.51042701,0.009930487,Training
19.5,502.27,25.7574359,98.51042701,0.010758027,Training
19.51666667,502.43,25.74363792,98.51042701,0.011585568,Training
19.53333333,502.6,25.73037543,98.51042701,0.011585568,Training
19.55,502.76,25.71662404,98.51042701,0.012413108,Training
19.56666667,502.94,25.70391823,98.51042701,0.012413108,Training
19.58333333,503.11,25.6907234,98.51042701,0.013240649,Training
19.6,503.26,25.67653061,98.51042701,0.013240649,Training
19.61666667,503.45,25.66440102,98.51042701,0.013240649,Test
19.63333333,503.59,25.64974533,98.51042701,0.013240649,Training
19.65,503.78,25.63765903,98.51042701,0.014068189,Validation
19.66666667,503.94,25.6240678,98.51042701,0.014068189,Training
19.68333333,504.09,25.60999153,98.51042701,0.014068189,Training
19.7,504.29,25.59847716,98.51042701,0.014068189,Training
19.71666667,504.42,25.58343195,98.51042701,0.014068189,Training
19.73333333,504.62,25.57195946,98.51042701,0.014068189,Training
19.75,504.77,25.55797468,98.51042701,0.014068189,Training
19.76666667,504.94,25.5450253,98.51042701,0.014068189,Training
19.78333333,505.12,25.5326032,98.51042701,0.014068189,Training
19.8,505.26,25.51818182,98.51042701,0.014068189,Training
19.81666667,505.45,25.50630782,98.51042701,0.014068189,Validation
19.83333333,505.6,25.49243697,98.51042701,0.014068189,Training
19.85,505.77,25.47959698,98.51042701,0.014068189,Test
19.86666667,505.95,25.46728188,98.51042701,0.014068189,Training
19.88333333,506.1,25.45347863,98.51042701,0.014068189,Training
19.9,506.28,25.44120603,98.51042701,0.014068189,Training
19.91666667,506.44,25.42794979,98.51042701,0.014068189,Training
19.93333333,506.6,25.41471572,98.51042701,0.014068189,Test
19.95,506.78,25.40250627,98.51042701,0.014068189,Training
19.96666667,506.94,25.38931553,98.51042701,0.014068189,Training
19.98333333,507.11,25.37664721,98.51042701,0.01489573,Training
20,507.28,25.364,98.51042701,0.01489573,Training
20.01666667,507.43,25.35037469,98.51042701,0.014068189,Training
20.03333333,507.62,25.33876872,98.51042701,0.014068189,Training
20.05,507.78,25.32568579,98.51042701,0.014068189,Validation
20.06666667,507.94,25.31262458,98.51042701,0.014068189,Training
20.08333333,508.13,25.30107884,98.51042701,0.01489573,Training
20.1,508.26,25.28656716,98.51042701,0.01489573,Training
20.11666667,508.47,25.27605634,98.51042701,0.01489573,Training
20.13333333,508.61,25.26208609,98.51042701,0.01489573,Test
20.15,508.78,25.24962779,98.51042701,0.01489573,Training
20.16666667,508.96,25.23768595,98.51042701,0.01489573,Training
20.18333333,509.1,25.223782,98.51042701,0.01489573,Training
20.2,509.3,25.21287129,98.51042701,0.01489573,Training
20.21666667,509.44,25.19901072,98.51042701,0.01489573,Validation
20.23333333,509.62,25.18714992,98.51042701,0.01489573,Training
20.25,509.78,25.17432099,98.51042701,0.01489573,Training
20.26666667,509.93,25.16101974,98.51042701,0.01489573,Validation
20.28333333,510.12,25.14971241,98.51042701,0.01489573,Test
20.3,510.26,25.13596059,98.51042701,0.01489573,Training
20.31666667,510.44,25.12420016,98.51042701,0.01489573,Training
20.33333333,510.61,25.11196721,98.51042701,0.01489573,Training
20.35,510.77,25.0992629,98.46077458,0.014068189,Training
20.36666667,510.95,25.08756137,98.41112214,0.013240649,Training
20.38333333,511.1,25.0744072,98.36146971,0.012413108,Training
20.4,511.27,25.0622549,98.26216485,0.010758027,Validation
20.41666667,511.44,25.05012245,98.21251241,0.009930487,Test
20.43333333,511.6,25.03752039,98.11320755,0.008275406,Training
20.45,511.77,25.02542787,98.01390268,0.006620324,Training
20.46666667,511.94,25.01335505,97.96425025,0.005792784,Training
20.48333333,512.08,24.99983727,97.91459782,0.004965243,Training
20.5,512.27,24.98878049,97.86494538,0.004137703,Training
20.51666667,512.42,24.97579204,97.81529295,0.003310162,Training
20.53333333,512.59,24.9637987,97.81529295,0.003310162,Training
20.55,512.76,24.95182482,97.76564052,0.002482622,Training
20.56666667,512.9,24.93841167,97.76564052,0.002482622,Training
20.58333333,513.1,24.92793522,97.71598808,0.001655081,Training
20.6,513.23,24.91407767,97.71598808,0.001655081,Training
20.61666667,513.42,24.90315279,97.71598808,0.001655081,Test
20.63333333,513.58,24.8907916,97.71598808,0.001655081,Training
20.65,513.73,24.8779661,97.66633565,0.00082754,Validation
20.66666667,513.93,24.86758065,97.66633565,0.00082754,Training
20.68333333,514.06,24.85382756,97.66633565,0.00082754,Training
20.7,514.26,24.84347826,97.66633565,0.00082754,Training
20.71666667,514.4,24.8302494,97.66633565,0.00082754,Training
20.73333333,514.57,24.81848875,97.66633565,0.00082754,Training
20.75,514.75,24.80722892,97.66633565,0.00082754,Training
20.76666667,514.89,24.794061,97.66633565,0.00082754,Validation
20.78333333,515.08,24.78331997,97.66633565,0.00082754,Training
20.8,515.23,24.77067308,97.66633565,0.00082754,Training
20.81666667,515.4,24.75900721,97.66633565,0.00082754,Training
20.83333333,515.57,24.74736,97.66633565,0.00082754,Test
20.85,515.72,24.73477218,97.66633565,0.00082754,Training
20.86666667,515.89,24.72316294,97.66633565,0.00082754,Training
20.88333333,516.06,24.71157223,97.66633565,0.00082754,Training
20.9,516.21,24.69904306,97.66633565,0.00082754,Training
20.91666667,516.39,24.68796813,97.66633565,0.00082754,Validation
20.93333333,516.55,24.67595541,97.66633565,0.00082754,Training
20.95,516.71,24.66396181,97.66633565,0.00082754,Training
20.96666667,516.9,24.65341812,97.66633565,0.00082754,Training
20.98333333,517.04,24.64050834,97.61668322,0,Test
21,517.23,24.63,97.61668322,0,Training
21.01666667,517.38,24.61760508,97.66633565,0.00082754,Training
21.03333333,517.53,24.60522979,97.66633565,0.00082754,Training
21.05,517.72,24.59477435,97.66633565,0.00082754,Training
21.06666667,517.85,24.58148734,97.66633565,0.00082754,Training
21.08333333,518.06,24.57201581,97.61668322,0,Training
21.1,518.2,24.55924171,97.61668322,0,Test
21.11666667,518.37,24.54790845,97.61668322,0,Training
21.13333333,518.54,24.53659306,97.61668322,0,Validation
21.15,518.68,24.52387707,97.61668322,0,Training
21.16666667,518.88,24.51401575,97.61668322,0,Training
21.18333333,519.02,24.50133753,97.61668322,0,Training
21.2,519.19,24.49009434,97.61668322,0,Training
21.21666667,519.36,24.47886881,97.61668322,0,Training
21.23333333,519.51,24.466719,97.61668322,0,Test
21.25,519.69,24.456,97.61668322,0,Training
21.26666667,519.84,24.44388715,97.61668322,0,Training
21.28333333,520.01,24.43273297,97.61668322,0,Training
21.3,520.17,24.42112676,97.61668322,0,Training
21.31666667,520.33,24.4095387,97.61668322,0,Training
21.33333333,520.5,24.3984375,97.61668322,0,Validation
21.35,520.66,24.38688525,97.61668322,0,Training
21.36666667,520.81,24.374883,97.61668322,0,Training
21.38333333,520.99,24.36430242,97.61668322,0,Training
21.4,521.14,24.35233645,97.61668322,0,Training
21.41666667,521.31,24.34132296,97.61668322,0,Test
21.43333333,521.48,24.33032659,97.61668322,0,Training
21.45,521.62,24.31794872,97.61668322,0,Training
21.46666667,521.82,24.30838509,97.61668322,0,Training
21.48333333,521.95,24.29557797,97.61668322,0,Training
21.5,522.13,24.28511628,97.61668322,0,Training
21.51666667,522.3,24.27420604,97.61668322,0,Validation
21.53333333,522.43,24.26145511,97.61668322,0,Training
21.55,522.63,24.25197216,97.61668322,0,Training
21.56666667,522.76,24.23925811,97.61668322,0,Training
21.58333333,522.95,24.22934363,97.61668322,0,Test
21.6,523.1,24.21759259,97.61668322,0,Training
